,altitud,dir,fecha,horaPresMax,horaPresMin,horaracha,horatmax,horatmin,indicativo,nombre,prec,presMax,presMin,provincia,racha,sol,tmax,tmed,tmin,velmedia
325,58,23,2016-11-21,24,02,03:10,11:50,23:59,1387,A CORUA,"1,8","998,5","981,8",A CORUA,"17,8","0,7","13,5","11,0","8,5","5,0"
326,58,99,2016-11-22,23,00,Varias,11:50,05:40,1387,A CORUA,"2,0","1005,0","998,4",A CORUA,"7,5","4,7","12,8","9,4","5,9","3,1"
327,58,02,2016-11-23,Varias,24,06:00,12:30,04:20,1387,A CORUA,"2,0","1005,6","1003,1",A CORUA,"10,3","6,7","12,7","10,0","7,4","4,7"
328,58,24,2016-11-24,00,14,11:10,05:30,18:50,1387,A CORUA,"13,6","1003,1","991,5",A CORUA,"17,2","0,0","11,5","9,8","8,0","5,8"
329,58,06,2016-11-25,11,16,15:40,14:10,05:10,1387,A CORUA,"0,0","1001,7","998,0",A CORUA,"9,4","8,6","14,4","10,5","6,6","4,4"
330,58,06,2016-11-26,Varias,04,17:20,11:40,08:10,1387,A CORUA,"0,0","1000,5","998,0",A CORUA,"7,5","3,5","12,6","10,1","7,6","2,5"
331,58,09,2016-11-27,24,01,19:00,13:10,08:10,1387,A CORUA,"0,0","1005,4","1000,4",A CORUA,"4,2","8,1","15,6","12,2","8,9","1,1"
332,58,06,2016-11-28,Varias,04,16:20,12:40,05:30,1387,A CORUA,"0,0","1009,5","1005,2",A CORUA,"8,9","8,7","16,6","12,4","8,3","2,2"
333,58,12,2016-11-29,24,01,10:00,14:00,06:40,1387,A CORUA,"0,0","1014,7","1009,4",A CORUA,"5,3","8,6","15,2","11,5","7,8","1,7"
334,58,13,2016-11-30,11,15,10:10,14:10,02:00,1387,A CORUA,"0,0","1016,0","1013,9",A CORUA,"8,6","7,0","18,2","13,6","8,9","2,2"
335,58,18,2016-12-01,10,Varias,04:10,13:10,00:00,1387,A CORUA,"0,0","1015,8","1013,4",A CORUA,"6,7","1,7","18,0","15,0","12,1","2,2"
336,58,15,2016-12-02,00,24,23:59,13:20,08:00,1387,A CORUA,"0,0","1013,4","1005,0",A CORUA,"5,6","8,5","16,4","13,0","9,6","1,4"
337,58,13,2016-12-03,00,16,14:40,14:20,Varias,1387,A CORUA,"0,1","1005,0","996,1",A CORUA,"6,7","6,0","17,6","13,6","9,6","2,5"
338,58,15,2016-12-04,24,00,06:20,12:30,03:10,1387,A CORUA,"0,0","1004,9","996,6",A CORUA,"6,7","8,1","19,8","16,4","12,9","2,2"
339,58,14,2016-12-05,23,Varias,04:00,12:20,02:20,1387,A CORUA,"0,0","1015,1","1004,8",A CORUA,"4,7","6,9","20,6","16,4","12,1","1,9"
340,58,14,2016-12-06,20,02,10:40,14:10,00:30,1387,A CORUA,"0,0","1018,4","1013,8",A CORUA,"6,7","7,3","21,2","16,6","12,0","2,2"
341,58,18,2016-12-07,22,01,12:30,13:20,02:00,1387,A CORUA,"0,0","1020,1","1017,1",A CORUA,"7,8","5,6","19,0","16,0","12,9","2,5"
342,58,14,2016-12-08,Varias,15,12:00,14:00,06:40,1387,A CORUA,"0,0","1020,6","1018,5",A CORUA,"8,3","5,1","19,6","16,1","12,6","2,8"
343,58,16,2016-12-09,00,15,09:10,14:10,06:10,1387,A CORUA,"0,0","1020,4","1018,1",A CORUA,"11,1","7,7","19,4","15,4","11,4","2,8"
344,58,18,2016-12-10,00,14,13:30,14:10,05:40,1387,A CORUA,"0,0","1018,5","1015,5",A CORUA,"12,5","5,5","18,6","15,5","12,4","3,3"
345,58,18,2016-12-11,10,01,07:10,14:20,23:40,1387,A CORUA,"0,0","1019,5","1017,4",A CORUA,"7,8","5,7","18,5","15,6","12,7","3,1"
346,58,16,2016-12-12,00,Varias,03:50,13:30,04:40,1387,A CORUA,"0,0","1018,1","1015,1",A CORUA,"5,6","5,2","18,4","14,8","11,2","1,1"
347,58,19,2016-12-13,00,23,19:40,12:30,06:40,1387,A CORUA,"12,0","1015,1","1006,9",A CORUA,"14,2","6,7","18,5","14,6","10,6","3,9"
348,58,17,2016-12-14,21,01,Varias,02:00,07:40,1387,A CORUA,Ip,"1014,8","1005,1",A CORUA,"15,0","4,2","15,4","13,2","11,1","4,2"
349,58,18,2016-12-15,00,19,14:20,15:40,03:20,1387,A CORUA,"3,4","1014,7","1003,9",A CORUA,"13,6","0,0","12,1","10,7","9,3","3,9"
350,58,34,2016-12-16,Varias,00,02:50,12:50,03:00,1387,A CORUA,"1,8","1021,8","1006,9",A CORUA,"14,7","2,8","13,3","11,9","10,5","6,1"
351,58,99,2016-12-17,10,00,Varias,14:10,08:20,1387,A CORUA,"0,0","1026,6","1021,8",A CORUA,"8,3","8,2","14,8","11,3","7,8","2,5"
352,58,08,2016-12-18,00,24,17:40,14:00,22:50,1387,A CORUA,"0,0","1024,9","1017,4",A CORUA,"9,4","8,0","14,8","11,6","8,4","2,8"
353,58,05,2016-12-19,00,14,16:30,14:20,06:00,1387,A CORUA,"0,6","1017,4","1014,3",A CORUA,"10,6","6,1","13,3","9,2","5,0","4,7"
354,58,35,2016-12-20,24,05,04:00,14:10,23:50,1387,A CORUA,"3,0","1020,4","1014,3",A CORUA,"9,2","0,2","12,7","11,4","10,1","1,4"
355,58,18,2016-12-21,23,00,07:50,14:50,00:40,1387,A CORUA,"2,0","1023,4","1020,3",A CORUA,"5,3","0,0","13,6","11,8","9,9","2,2"
356,58,26,2016-12-22,22,01,13:30,13:10,00:00,1387,A CORUA,Ip,"1028,6","1022,9",A CORUA,"9,7","1,3","15,7","14,0","12,3","3,9"
357,58,24,2016-12-23,23,07,15:20,14:00,03:40,1387,A CORUA,"0,2","1030,5","1027,9",A CORUA,"7,8","0,0","15,1","14,0","13,0","2,2"
358,58,22,2016-12-24,10,Varias,02:10,13:50,04:50,1387,A CORUA,"0,0","1031,9","1029,8",A CORUA,"6,1","0,9","15,9","14,3","12,7","1,1"
359,58,99,2016-12-25,00,15,Varias,13:10,08:00,1387,A CORUA,"0,0","1029,8","1024,9",A CORUA,"4,4","7,4","16,1","12,5","8,9","1,4"
360,58,06,2016-12-26,11,16,Varias,14:20,23:59,1387,A CORUA,"0,0","1026,8","1023,6",A CORUA,"7,8","1,8","14,2","11,8","9,4","3,3"
361,58,14,2016-12-27,Varias,Varias,03:00,13:40,08:30,1387,A CORUA,"0,0","1025,6","1023,0",A CORUA,"5,3","8,1","14,3","10,2","6,1","1,7"
362,58,16,2016-12-28,11,Varias,07:20,14:20,06:30,1387,A CORUA,"0,1","1027,5","1025,2",A CORUA,"4,2","8,3","14,4","9,8","5,1","1,4"
363,58,16,2016-12-29,11,15,Varias,13:50,08:30,1387,A CORUA,"0,0","1026,8","1025,4",A CORUA,"4,2","8,4","14,2","9,5","4,8","1,7"
364,58,15,2016-12-30,11,24,08:40,13:30,08:00,1387,A CORUA,"0,0","1026,5","1023,9",A CORUA,"5,8","8,4","14,3","9,4","4,5","1,1"
365,58,15,2016-12-31,00,24,00:10,13:20,06:10,1387,A CORUA,"0,0","1023,9","1020,8",A CORUA,"4,7","8,0","13,3","8,8","4,3","1,7"
366,58,18,2017-01-01,00,24,20:50,13:30,04:10,1387,A CORUA,"0,0","1020,8","1005,8",A CORUA,"11,7","0,0","11,4","8,4","5,4","1,4"
367,58,12,2017-01-02,24,Varias,12:30,13:40,03:10,1387,A CORUA,"0,8","1011,4","1005,3",A CORUA,"8,9","2,5","15,5","12,8","10,0","3,3"
368,58,99,2017-01-03,24,Varias,Varias,14:30,08:30,1387,A CORUA,"1,8","1018,4","1010,9",A CORUA,"8,6","0,3","13,9","12,9","11,9","1,9"
369,58,16,2017-01-04,24,02,07:30,12:10,03:50,1387,A CORUA,Ip,"1020,0","1017,9",A CORUA,"5,0","2,9","17,6","15,0","12,3","1,4"
370,58,08,2017-01-05,11,14,17:00,14:30,23:59,1387,A CORUA,"0,0","1020,5","1019,1",A CORUA,"5,0","8,1","17,5","13,3","9,1","1,4"
371,58,08,2017-01-06,24,15,18:50,14:10,06:20,1387,A CORUA,"0,0","1022,3","1019,7",A CORUA,"5,3","8,4","14,6","10,6","6,5","1,7"
372,58,14,2017-01-07,11,Varias,23:59,14:20,07:50,1387,A CORUA,"0,0","1023,7","1021,8",A CORUA,"4,4","8,6","13,4","8,8","4,1","1,1"
373,58,16,2017-01-08,10,Varias,08:00,14:20,06:40,1387,A CORUA,"0,0","1024,1","1022,0",A CORUA,"5,3","8,6","14,2","9,6","4,9","1,4"
374,58,32,2017-01-09,11,Varias,21:40,12:50,07:00,1387,A CORUA,"1,4","1022,8","1020,1",A CORUA,"7,2","5,0","13,4","9,4","5,3","1,1"
375,58,36,2017-01-10,Varias,05,14:30,04:50,09:10,1387,A CORUA,"2,2","1020,7","1018,3",A CORUA,"11,4","0,1","12,3","11,5","10,7","3,3"
376,58,99,2017-01-11,10,04,Varias,13:50,Varias,1387,A CORUA,"0,8","1021,7","1019,5",A CORUA,"6,4","0,1","13,8","12,8","11,7","1,7"
377,58,28,2017-01-12,24,14,16:30,14:30,05:10,1387,A CORUA,"2,6","1020,6","1014,8",A CORUA,"21,4","0,0","13,9","11,8","9,6","4,2"
378,58,30,2017-01-13,24,01,12:20,12:20,23:59,1387,A CORUA,"4,0","1024,0","1020,5",A CORUA,"15,3","3,8","11,0","8,8","6,6","4,4"
379,58,99,2017-01-14,22,00,Varias,14:40,07:10,1387,A CORUA,"3,8","1026,5","1023,7",A CORUA,"8,9","5,8","11,8","8,8","5,7","1,9"
380,58,05,2017-01-15,11,04,16:00,13:10,07:30,1387,A CORUA,"1,0","1027,8","1025,9",A CORUA,"9,7","3,8","11,5","9,6","7,7","1,9"
381,58,03,2017-01-16,00,24,14:40,13:50,04:30,1387,A CORUA,"0,4","1026,5","1021,7",A CORUA,"8,3","0,7","12,3","10,4","8,6","2,5"
382,58,06,2017-01-17,00,Varias,23:10,13:00,23:50,1387,A CORUA,"0,0","1021,8","1018,1",A CORUA,"12,8","6,9","14,4","10,8","7,1","4,7"
383,58,06,2017-01-18,10,15,16:10,12:40,05:50,1387,A CORUA,"0,0","1019,5","1017,0",A CORUA,"16,4","8,0","9,7","7,8","5,8","5,8"
384,58,05,2017-01-19,00,16,02:40,13:10,23:30,1387,A CORUA,"0,0","1018,0","1014,0",A CORUA,"11,4","0,0","8,1","6,0","4,0","4,4"
385,58,06,2017-01-20,11,16,17:40,14:40,06:10,1387,A CORUA,"0,0","1015,0","1012,2",A CORUA,"9,2","8,8","11,3","6,8","2,2","2,5"
386,58,16,2017-01-21,23,14,05:40,13:50,07:30,1387,A CORUA,"0,0","1014,9","1012,5",A CORUA,"7,5","7,6","13,4","8,0","2,6","2,2"
387,58,01,2017-01-22,Varias,02,16:30,13:00,07:30,1387,A CORUA,"0,0","1016,8","1013,9",A CORUA,"6,4","8,6","12,5","8,3","4,1","1,9"
388,58,02,2017-01-23,21,Varias,17:20,13:00,06:20,1387,A CORUA,"0,0","1018,7","1016,4",A CORUA,"7,8","8,4","12,5","8,2","3,8","2,5"
389,58,16,2017-01-24,11,24,08:00,14:20,06:10,1387,A CORUA,"0,0","1019,8","1016,8",A CORUA,"6,1","9,0","12,9","8,2","3,5","1,9"
390,58,20,2017-01-25,00,24,15:30,14:40,04:40,1387,A CORUA,"1,4","1016,8","1005,6",A CORUA,"7,8","8,0","14,4","9,3","4,2","1,9"
391,58,16,2017-01-26,00,24,11:10,14:30,00:30,1387,A CORUA,"0,4","1005,6","994,7",A CORUA,"16,1","2,0","13,9","11,2","8,6","2,8"
392,58,30,2017-01-27,24,Varias,15:00,14:40,Varias,1387,A CORUA,"16,6","1008,8","993,3",A CORUA,"15,6","1,3","11,3","9,7","8,1","5,3"
393,58,22,2017-01-28,11,00,03:40,13:30,02:10,1387,A CORUA,Ip,"1014,0","1008,7",A CORUA,"10,8","2,7","13,3","10,6","7,8","3,6"
394,58,18,2017-01-29,Varias,06,03:20,12:00,00:00,1387,A CORUA,"0,6","1012,5","1007,5",A CORUA,"17,2","0,5","16,6","14,4","12,3","3,6"
395,58,20,2017-01-30,00,23,22:20,06:50,Varias,1387,A CORUA,"0,0","1011,3","1002,2",A CORUA,"19,7","0,5","16,2","14,6","13,1","5,0"
396,58,19,2017-01-31,20,02,01:10,01:20,23:00,1387,A CORUA,"12,0","1006,0","1001,4",A CORUA,"16,4","0,0","13,3","12,0","10,8","2,2"
397,58,18,2017-02-01,00,24,22:00,13:40,06:30,1387,A CORUA,"1,2","1005,7","992,3",A CORUA,"21,4","2,6","14,5","12,7","10,9","4,4"
398,58,23,2017-02-02,19,03,03:20,02:00,14:40,1387,A CORUA,"24,0","1001,7","989,8",A CORUA,"24,2","1,8","15,6","11,8","8,1","7,2"
399,58,26,2017-02-03,11,04,05:10,18:50,03:20,1387,A CORUA,"20,4","1001,4","988,9",A CORUA,"29,2","0,8","15,4","12,4","9,4","10,3"
400,58,26,2017-02-04,10,17,23:30,16:40,23:40,1387,A CORUA,"17,0","1002,2","994,7",A CORUA,"23,6","0,0","14,8","11,6","8,5","5,8"
401,58,24,2017-02-05,21,00,02:10,12:20,02:30,1387,A CORUA,"0,2","1019,5","998,9",A CORUA,"24,7","2,2","13,5","11,0","8,4","6,9"
402,58,21,2017-02-06,00,20,16:20,16:20,00:00,1387,A CORUA,"6,0","1017,9","1013,5",A CORUA,"13,9","0,1","15,7","13,4","11,1","5,8"
403,58,28,2017-02-07,24,00,12:40,00:00,22:30,1387,A CORUA,"1,2","1025,2","1015,9",A CORUA,"15,0","4,9","12,9","11,2","9,4","5,6"
404,58,32,2017-02-08,08,24,00:30,13:10,06:30,1387,A CORUA,"0,0","1025,6","1017,4",A CORUA,"8,3","1,6","11,4","8,2","5,1","1,4"
405,58,17,2017-02-09,00,23,21:00,18:00,04:00,1387,A CORUA,"0,6","1017,4","996,9",A CORUA,"15,6","1,9","13,4","10,0","6,6","3,1"
406,58,12,2017-02-10,24,00,01:20,12:50,04:50,1387,A CORUA,"0,0","1005,9","997,3",A CORUA,"13,6","6,0","13,5","10,2","6,9","3,3"
407,58,06,2017-02-11,10,24,11:50,11:30,02:50,1387,A CORUA,"0,0","1006,7","1000,3",A CORUA,"14,7","0,8","10,7","9,1","7,5","6,9"
408,58,06,2017-02-12,00,17,03:10,17:10,00:00,1387,A CORUA,"4,6","1000,3","985,7",A CORUA,"12,2","0,1","11,9","9,8","7,8","3,3"
409,58,21,2017-02-13,24,00,11:10,13:30,23:40,1387,A CORUA,"5,6","1004,3","986,6",A CORUA,"11,4","2,8","14,5","11,4","8,4","2,5"
410,58,18,2017-02-14,24,05,11:20,12:50,00:00,1387,A CORUA,"19,2","1015,5","1003,6",A CORUA,"13,3","3,6","14,3","11,4","8,4","2,5"
411,58,15,2017-02-15,22,00,07:30,14:40,05:10,1387,A CORUA,"0,6","1022,5","1015,5",A CORUA,"5,3","0,0","16,3","13,4","10,4","1,7"
412,58,26,2017-02-16,Varias,16,19:20,13:10,Varias,1387,A CORUA,"0,0","1022,2","1020,4",A CORUA,"5,8","9,5","21,1","16,0","11,0","1,9"
413,58,32,2017-02-17,00,24,15:10,12:00,07:50,1387,A CORUA,"3,2","1020,7","1016,9",A CORUA,"5,3","8,8","19,2","14,2","9,2","1,7"
414,58,29,2017-02-18,24,Varias,11:40,00:00,23:30,1387,A CORUA,"4,2","1017,3","1013,9",A CORUA,"7,8","2,7","12,9","11,0","9,1","3,1"
415,58,36,2017-02-19,Varias,00,17:20,12:10,04:50,1387,A CORUA,"0,0","1022,3","1017,3",A CORUA,"11,1","9,4","14,3","11,4","8,4","3,9"
416,58,36,2017-02-20,00,17,14:10,13:00,05:30,1387,A CORUA,"0,0","1022,0","1018,8",A CORUA,"10,8","9,8","14,6","11,8","9,0","3,3"
417,58,35,2017-02-21,00,18,15:30,12:00,07:30,1387,A CORUA,"0,0","1020,1","1014,4",A CORUA,"9,2","10,1","15,6","13,4","11,1","3,9"
418,58,24,2017-02-22,00,18,23:20,12:10,Varias,1387,A CORUA,"0,0","1015,4","1010,4",A CORUA,"7,2","10,2","16,5","12,4","8,2","1,9"
419,58,03,2017-02-23,24,Varias,22:20,11:50,08:30,1387,A CORUA,"0,4","1012,5","1009,5",A CORUA,"10,8","2,1","14,1","12,1","10,1","1,7"
420,58,02,2017-02-24,11,Varias,00:40,14:00,23:59,1387,A CORUA,"0,0","1014,6","1012,3",A CORUA,"11,1","8,9","14,5","11,6","8,8","5,3"
421,58,28,2017-02-25,21,04,15:20,11:30,04:40,1387,A CORUA,"0,0","1014,5","1010,3",A CORUA,"11,4","10,3","15,6","11,4","7,3","3,6"
422,58,28,2017-02-26,00,24,14:00,11:50,00:00,1387,A CORUA,"1,7","1014,3","1009,1",A CORUA,"10,6","0,7","14,5","12,6","10,8","3,3"
423,58,22,2017-02-27,00,23,14:40,12:20,18:30,1387,A CORUA,"9,2","1009,1","1004,3",A CORUA,"19,2","2,8","14,2","12,0","9,8","6,4"
424,58,23,2017-02-28,22,04,03:40,14:10,12:50,1387,A CORUA,"6,4","1010,8","1003,2",A CORUA,"18,3","3,3","13,0","11,5","10,0","4,7"
425,58,22,2017-03-01,Varias,04,12:10,13:10,05:00,1387,A CORUA,"22,2","1010,6","1008,5",A CORUA,"16,4","1,7","15,9","13,6","11,2","5,0"
426,58,22,2017-03-02,01,24,13:10,14:20,Varias,1387,A CORUA,"10,0","1010,3","999,8",A CORUA,"15,3","1,2","15,7","13,8","11,8","4,2"
427,58,27,2017-03-03,00,11,12:00,00:00,23:40,1387,A CORUA,"15,6","999,8","992,5",A CORUA,"15,8","0,9","12,6","9,8","6,9","5,0"
428,58,22,2017-03-04,19,03,22:50,13:00,01:30,1387,A CORUA,"1,2","1000,8","996,1",A CORUA,"17,5","5,7","13,4","10,0","6,6","5,0"
429,58,21,2017-03-05,23,00,00:10,13:20,00:00,1387,A CORUA,"5,0","1011,2","999,8",A CORUA,"17,2","0,0","15,9","14,2","12,6","4,4"
430,58,24,2017-03-06,22,00,01:50,12:00,Varias,1387,A CORUA,"0,4","1022,0","1010,9",A CORUA,"18,9","7,9","15,6","13,4","11,2","3,3"
431,58,26,2017-03-07,12,04,Varias,14:50,08:30,1387,A CORUA,"0,6","1022,4","1020,0",A CORUA,"9,4","0,2","16,2","14,4","12,6","3,6"
432,58,99,2017-03-08,11,24,Varias,14:50,23:59,1387,A CORUA,"0,0","1021,7","1018,7",A CORUA,"6,7","3,7","15,9","13,0","10,2","1,9"
433,58,16,2017-03-09,01,24,08:50,12:30,05:30,1387,A CORUA,"0,0","1018,8","1014,7",A CORUA,"5,0","11,0","21,7","14,6","7,5","1,4"
434,58,99,2017-03-10,00,18,Varias,14:10,05:10,1387,A CORUA,"0,0","1014,7","1009,6",A CORUA,"9,4","10,9","27,6","19,6","11,5","3,1"
435,58,22,2017-03-11,22,03,08:50,00:20,Varias,1387,A CORUA,"1,8","1017,6","1008,9",A CORUA,"16,4","1,2","16,9","14,0","11,0","5,3"
436,58,32,2017-03-12,24,03,15:40,12:00,20:20,1387,A CORUA,"5,4","1024,1","1015,1",A CORUA,"17,5","4,3","13,4","11,4","9,4","6,7"
437,58,36,2017-03-13,Varias,04,00:30,13:10,22:30,1387,A CORUA,Ip,"1026,4","1023,1",A CORUA,"13,3","6,8","14,7","12,4","10,1","5,6"
438,58,99,2017-03-14,00,Varias,Varias,14:00,00:00,1387,A CORUA,"0,0","1025,7","1020,7",A CORUA,"13,9","10,4","17,1","13,7","10,3",
439,58,08,2017-03-15,00,17,11:00,14:40,06:50,1387,A CORUA,"0,0","1020,9","1012,4",A CORUA,"5,3","10,8","19,2","14,2","9,3","2,2"
440,58,35,2017-03-16,24,05,19:50,10:40,06:20,1387,A CORUA,"0,0","1014,8","1010,8",A CORUA,"8,6","9,3","22,1","16,4","10,8","2,5"
441,58,35,2017-03-17,21,03,14:10,12:30,23:59,1387,A CORUA,"0,0","1017,2","1014,2",A CORUA,"12,8","10,9","16,9","13,7","10,5","4,4"
442,58,36,2017-03-18,10,17,14:00,12:00,05:10,1387,A CORUA,"0,0","1017,9","1015,2",A CORUA,"11,9","11,1","15,0","11,5","8,0","4,7"
443,58,34,2017-03-19,00,24,18:10,13:00,03:50,1387,A CORUA,"0,0","1016,2","1012,2",A CORUA,"9,7","7,2","13,8","11,2","8,7","3,6"
444,58,28,2017-03-20,10,03,23:50,14:00,03:50,1387,A CORUA,"12,0","1012,5","1010,5",A CORUA,"12,2","2,1","15,9","13,2","10,6","2,5"
445,58,24,2017-03-21,11,24,23:00,15:00,23:30,1387,A CORUA,"10,2","1014,8","1006,9",A CORUA,"13,6","8,2","14,1","11,6","9,1","3,1"
446,58,24,2017-03-22,01,16,03:50,10:50,23:20,1387,A CORUA,"16,0","1007,1","1002,3",A CORUA,"17,8","2,1","9,6","6,8","4,1","7,5"
447,58,35,2017-03-23,23,08,20:20,12:30,00:00,1387,A CORUA,"14,0","1006,8","1002,2",A CORUA,"17,5","0,5","9,9","7,1","4,3","5,6"
448,58,08,2017-03-24,Varias,04,18:30,13:50,06:50,1387,A CORUA,"0,2","1009,8","1005,1",A CORUA,"11,7","6,4","12,6","9,0","5,5","3,6"
449,58,04,2017-03-25,00,24,00:50,11:30,00:20,1387,A CORUA,"4,6","1009,8","1001,0",A CORUA,"6,9","0,0","11,7","9,6","7,5","1,7"
450,58,16,2017-03-26,01,Varias,11:50,16:50,02:50,1387,A CORUA,"1,2","1001,2","998,3",A CORUA,"12,8","4,2","15,5","11,4","7,4","4,4"
451,58,22,2017-03-27,23,00,14:00,12:30,00:00,1387,A CORUA,"0,0","1013,3","999,8",A CORUA,"17,2","5,3","16,3","13,0","9,6","4,4"
452,58,19,2017-03-28,22,Varias,11:40,14:30,03:00,1387,A CORUA,"0,0","1017,2","1013,1",A CORUA,"13,6","5,4","19,0","15,3","11,6","3,9"
453,58,22,2017-03-29,00,17,15:00,15:10,06:00,1387,A CORUA,"0,0","1016,5","1013,7",A CORUA,"15,6","9,5","21,2","17,6","13,9","3,9"
454,58,25,2017-03-30,00,16,16:40,12:10,23:30,1387,A CORUA,"5,8","1014,2","1006,7",A CORUA,"20,6","2,6","22,1","17,2","12,3","5,3"
455,58,28,2017-03-31,24,05,17:10,13:30,23:59,1387,A CORUA,"4,2","1013,8","1009,8",A CORUA,"15,8","6,6","16,3","13,6","10,9","5,3"
456,58,27,2017-04-01,Varias,01,05:20,13:20,05:40,1387,A CORUA,"0,0","1019,0","1013,6",A CORUA,"15,6","5,8","15,7","13,2","10,7","5,0"
457,58,36,2017-04-02,10,17,16:10,10:30,23:50,1387,A CORUA,"0,0","1019,1","1015,9",A CORUA,"11,4","9,4","15,6","12,8","9,9","3,1"
458,58,28,2017-04-03,23,06,14:40,13:40,06:20,1387,A CORUA,"0,0","1021,1","1015,0",A CORUA,"7,8","11,9","17,5","12,5","7,5","3,1"
459,58,36,2017-04-04,Varias,16,13:20,11:00,06:10,1387,A CORUA,"0,0","1021,8","1019,7",A CORUA,"13,1","11,3","15,4","12,6","9,7","6,1"
460,58,05,2017-04-05,00,17,12:40,14:40,02:20,1387,A CORUA,"0,0","1020,5","1016,0",A CORUA,"13,9","10,3","17,8","14,3","10,8","7,2"
461,58,06,2017-04-06,01,17,16:40,14:00,06:20,1387,A CORUA,"0,0","1016,9","1012,0",A CORUA,"10,6","12,5","21,5","15,9","10,3","2,5"
462,58,09,2017-04-07,00,Varias,05:10,16:00,05:00,1387,A CORUA,"0,0","1012,3","1008,9",A CORUA,"5,8","12,7","21,1","15,8","10,6","1,9"
463,58,30,2017-04-08,Varias,Varias,15:00,11:30,Varias,1387,A CORUA,"0,0","1011,7","1008,7",A CORUA,"7,8","7,9","19,9","15,8","11,7","1,9"
464,58,36,2017-04-09,24,Varias,18:40,14:50,07:30,1387,A CORUA,"0,0","1014,3","1010,9",A CORUA,"6,1","10,1","20,0","15,0","10,0","1,7"
465,58,02,2017-04-10,Varias,02,14:30,13:50,06:00,1387,A CORUA,"0,0","1017,4","1013,9",A CORUA,"7,2","12,1","20,7","16,3","11,9","3,1"
466,58,03,2017-04-11,00,19,14:00,11:10,06:00,1387,A CORUA,"0,0","1017,4","1013,3",A CORUA,"7,2","12,4","17,8","14,0","10,3","2,5"
467,58,32,2017-04-12,00,Varias,13:10,15:30,06:20,1387,A CORUA,"0,0","1014,1","1010,8",A CORUA,"5,3","12,4","19,7","15,0","10,2","2,8"
468,58,28,2017-04-13,23,04,14:20,10:30,06:20,1387,A CORUA,"0,0","1013,4","1010,0",A CORUA,"10,0","9,4","17,5","13,7","9,9","1,7"
469,58,29,2017-04-14,21,04,13:40,14:40,23:20,1387,A CORUA,"0,0","1016,2","1012,4",A CORUA,"9,2","4,6","18,0","15,0","12,0","3,3"
470,58,03,2017-04-15,11,17,16:10,15:20,04:30,1387,A CORUA,"0,0","1018,2","1015,5",A CORUA,"12,2","5,7","15,4","13,2","10,9","3,6"
471,58,07,2017-04-16,00,19,18:00,14:20,06:10,1387,A CORUA,"0,0","1016,5","1010,5",A CORUA,"6,7","11,2","21,1","15,4","9,6","2,5"
472,58,14,2017-04-17,21,17,05:40,15:40,05:00,1387,A CORUA,"0,0","1012,1","1010,2",A CORUA,"5,3","12,5","19,5","15,6","11,7","2,2"
473,58,06,2017-04-18,00,16,15:20,12:10,05:40,1387,A CORUA,"0,0","1011,9","1009,3",A CORUA,"11,4","6,4","19,4","15,6","11,7","3,9"
474,58,06,2017-04-19,10,16,18:00,13:30,Varias,1387,A CORUA,"0,0","1011,4","1008,7",A CORUA,"17,5","12,9","20,3","16,2","12,2","8,3"
475,58,08,2017-04-20,Varias,Varias,00:00,12:20,Varias,1387,A CORUA,"0,0","1011,8","1009,5",A CORUA,"13,6","12,6","18,8","15,2","11,7","6,1"
476,58,07,2017-04-21,10,18,00:40,13:50,05:40,1387,A CORUA,"0,0","1013,9","1011,2",A CORUA,"6,4","12,7","20,2","15,3","10,4","1,9"
477,58,28,2017-04-22,Varias,19,14:20,10:00,05:40,1387,A CORUA,"0,0","1013,1","1010,7",A CORUA,"6,4","12,2","22,4","17,1","11,8","2,8"
478,58,28,2017-04-23,00,Varias,13:50,14:10,05:40,1387,A CORUA,"0,0","1011,3","1007,5",A CORUA,"5,6","12,4","20,5","15,4","10,4","1,9"
479,58,99,2017-04-24,00,23,Varias,13:50,05:10,1387,A CORUA,"0,0","1007,6","1005,6",A CORUA,"7,2","7,4","21,5","16,5","11,5","2,8"
480,58,02,2017-04-25,23,Varias,19:30,10:50,23:50,1387,A CORUA,"0,8","1009,6","1003,9",A CORUA,"13,1","0,1","15,8","12,5","9,2","4,2"
481,58,99,2017-04-26,22,Varias,Varias,11:50,23:50,1387,A CORUA,"0,2","1011,6","1008,9",A CORUA,"15,3","11,8","16,0","12,0","8,0","5,8"
482,58,05,2017-04-27,11,00,11:30,14:00,05:20,1387,A CORUA,Ip,"1013,5","1011,2",A CORUA,"14,4","12,4","14,8","10,6","6,4","5,8"
483,58,06,2017-04-28,00,24,15:50,13:20,05:30,1387,A CORUA,"0,0","1012,7","1004,5",A CORUA,"13,6","13,4","17,0","12,6","8,1","5,6"
484,58,19,2017-04-29,00,24,22:30,11:40,04:10,1387,A CORUA,"7,6","1004,5","994,7",A CORUA,"16,9","7,7","20,2","13,7","7,2","4,7"
485,58,29,2017-04-30,24,02,09:40,14:50,11:10,1387,A CORUA,"6,8","1010,7","992,3",A CORUA,"18,6","7,7","13,2","10,2","7,1","7,8"
486,58,22,2017-05-01,Varias,00,12:30,13:40,00:30,1387,A CORUA,"0,0","1014,8","1010,7",A CORUA,"12,5","0,8","16,7","13,0","9,2","4,7"
